UPA,Data_Formatada,Nota,Texto,Texto_Limpo
UPA Centro-Sul,2025-06-04,1.0,"Absurdoooooooooo, tô esperando pra ser atendida tem 7 horassssssss, tô nem acreditando nessa bagaça",absurdoooooooooo esperando pra atendida horassssssss acreditando nessa bagaca
UPA Centro-Sul,2024-12-01,2.0,"Fui na unidade 18/04 e demorei 4 horas para ser atendida por médico.
A triagem foi rápida, mas falta médicos. Deveria colocar mais médicos.",unidade demorei horas atendida medico triagem rapida falta medicos deveria colocar medicos
UPA Centro-Sul,2024-12-01,2.0,"Fui na unidade 18/04 e demorei 4 horas para ser atendida por médico.
A triagem foi rápida, mas falta médicos. Deveria colocar mais médicos.",unidade demorei horas atendida medico triagem rapida falta medicos deveria colocar medicos
UPA Centro-Sul,2022-12-02,5.0,"Por mais que seja um hospital regido pelo sus, tem suas demoras como em todo outro, porém o atendimento foi excepcional, fiz o teste de covid, descartado a suspeita fui atendida pela médica Rayanne Marques Araújo Barreto, que me avaliou, deu total atenção ao que eu estava realmente sentindo, logo em seguida ela me passou algumas medicações mediante à minha queixa de saúde, fui medicada, aguardei o remédio fazer o efeito para avaliação final.
Por fim voltei a médica rayanne que deu me o diagnóstico e me passou alguns remédios e também o atestado para que eu me recuperasse em casa. Só tenho a agradecer pelos profissionais desta upa, pois se comparar ao upa de venda Nova e São Benedito que são próximos a região onde mora, meu Deus, nem sequer olham pra sua cara, mas na upa centro sul foi tudo diferente e fica aqui a minha gratidão, e que a saúde pública possa melhorar cada vez mais, e por se tratar de pessoas que cada um seja mais humano, pois se for mútuo o tratamento de respeito e empatia tudo flui melhor entre todos.",hospital regido sus demoras todo outro porem atendimento excepcional fiz teste covid descartado suspeita atendida medica rayanne marques araujo barreto avaliou deu total atencao realmente sentindo logo seguida passou algumas medicacoes mediante queixa saude medicada aguardei remedio fazer efeito avaliacao final fim voltei medica rayanne deu diagnostico passou alguns remedios tambem atestado recuperasse casa agradecer profissionais desta upa pois comparar upa venda nova sao benedito sao proximos regiao onde mora deus sequer olham pra cara upa centro sul tudo diferente fica aqui gratidao saude publica possa melhorar cada vez tratar pessoas cada humano pois mutuo tratamento respeito empatia tudo flui melhor todos
UPA Centro-Sul,2022-12-02,5.0,"Por mais que seja um hospital regido pelo sus, tem suas demoras como em todo outro, porém o atendimento foi excepcional, fiz o teste de covid, descartado a suspeita fui atendida pela médica Rayanne Marques Araújo Barreto, que me avaliou, deu total atenção ao que eu estava realmente sentindo, logo em seguida ela me passou algumas medicações mediante à minha queixa de saúde, fui medicada, aguardei o remédio fazer o efeito para avaliação final.
Por fim voltei a médica rayanne que deu me o diagnóstico e me passou alguns remédios e também o atestado para que eu me recuperasse em casa. Só tenho a agradecer pelos profissionais desta upa, pois se comparar ao upa de venda Nova e São Benedito que são próximos a região onde mora, meu Deus, nem sequer olham pra sua cara, mas na upa centro sul foi tudo diferente e fica aqui a minha gratidão, e que a saúde pública possa melhorar cada vez mais, e por se tratar de pessoas que cada um seja mais humano, pois se for mútuo o tratamento de respeito e empatia tudo flui melhor entre todos.",hospital regido sus demoras todo outro porem atendimento excepcional fiz teste covid descartado suspeita atendida medica rayanne marques araujo barreto avaliou deu total atencao realmente sentindo logo seguida passou algumas medicacoes mediante queixa saude medicada aguardei remedio fazer efeito avaliacao final fim voltei medica rayanne deu diagnostico passou alguns remedios tambem atestado recuperasse casa agradecer profissionais desta upa pois comparar upa venda nova sao benedito sao proximos regiao onde mora deus sequer olham pra cara upa centro sul tudo diferente fica aqui gratidao saude publica possa melhorar cada vez tratar pessoas cada humano pois mutuo tratamento respeito empatia tudo flui melhor todos
UPA Centro-Sul,2017-12-03,1.0,"Passei por humilhação nesse lugar ontem. Cheguei as 15:00hs e só fui atendido as nove por Uma tal médica Lívia Oliveira. Totalmente desequilibrada e e se recusou a me atender. Me mandou tomar banho. E queria registra um boletim de ocorrência contra mim. Uma falta de respeito enorme com as pessoas. Depois vi essa despreparada, sem atender ninguém e com muitas pessoas para serem atendidas. Enquanto essa ""médica"" estava caminhando pelos corredores, mamando dinheiro público sem trabalhar.",passei humilhacao nesse lugar ontem cheguei atendido nove tal medica livia oliveira totalmente desequilibrada recusou atender mandou tomar banho queria registra boletim ocorrencia contra mim falta respeito enorme pessoas despreparada atender ninguem muitas pessoas serem atendidas enquanto medica caminhando corredores mamando dinheiro publico trabalhar
UPA Centro-Sul,2017-12-03,1.0,"Passei por humilhação nesse lugar ontem. Cheguei as 15:00hs e só fui atendido as nove por Uma tal médica Lívia Oliveira. Totalmente desequilibrada e e se recusou a me atender. Me mandou tomar banho. E queria registra um boletim de ocorrência contra mim. Uma falta de respeito enorme com as pessoas. Depois vi essa despreparada, sem atender ninguém e com muitas pessoas para serem atendidas. Enquanto essa ""médica"" estava caminhando pelos corredores, mamando dinheiro público sem trabalhar.",passei humilhacao nesse lugar ontem cheguei atendido nove tal medica livia oliveira totalmente desequilibrada recusou atender mandou tomar banho queria registra boletim ocorrencia contra mim falta respeito enorme pessoas despreparada atender ninguem muitas pessoas serem atendidas enquanto medica caminhando corredores mamando dinheiro publico trabalhar
UPA Centro-Sul,2021-12-02,1.0,"Estou aqui aguardando ser reavaliada para It embora pra casa desde cedo, cheguei aqui antes das 06 da manhã, vindo do trabalho, com pressão alta. As técnicas de enfermagem não sabem dar uma informação. Perguntei pelo médico que vai me reavaliar pra mim ir embora, ela disse que não sabe, mas nem no meu rosto olhou. Todas tocadas no celular. Sentadas tranquilas. Falam alto. Que lugar é esse??",aqui aguardando reavaliada embora pra casa desde cedo cheguei aqui antes manha vindo trabalho pressao alta tecnicas enfermagem nao sabem dar informacao perguntei medico vai reavaliar pra mim embora disse nao sabe rosto olhou todas tocadas celular sentadas tranquilas falam alto lugar
UPA Centro-Sul,2021-12-02,1.0,"Estou aqui aguardando ser reavaliada para It embora pra casa desde cedo, cheguei aqui antes das 06 da manhã, vindo do trabalho, com pressão alta. As técnicas de enfermagem não sabem dar uma informação. Perguntei pelo médico que vai me reavaliar pra mim ir embora, ela disse que não sabe, mas nem no meu rosto olhou. Todas tocadas no celular. Sentadas tranquilas. Falam alto. Que lugar é esse??",aqui aguardando reavaliada embora pra casa desde cedo cheguei aqui antes manha vindo trabalho pressao alta tecnicas enfermagem nao sabem dar informacao perguntei medico vai reavaliar pra mim embora disse nao sabe rosto olhou todas tocadas celular sentadas tranquilas falam alto lugar
UPA Centro-Sul,2017-12-03,5.0,"Estive na unidade no dia 14/01/2017 com meu filho que sentia muitas dores, cheguei às 09:50hs fui prontamente atendido desde a recepção,  passando pela triagem até chegar ao consultório, onde três estagiárias prestaram atendimento com muita atenção, proficionalismo e educação. Me recordo do nome da Isabela. Logo em seguida a Dra. Isabela também examinou meu filho e encaminhou para exames e medicação, na sala de medicação um enfermeiro que parecia um anjo de tanta atenção que dispensara, acompanhou meu filho, infelizmente não recordo o nome dele. Em fim, saímos às 15:05 hs totalmente satisfeitos pelo zelo e empenho de toda equipe que estava de plantão neste dia14/01/2017 (Parabéns)",unidade dia filho sentia muitas dores cheguei prontamente atendido desde recepcao passando triagem ate chegar consultorio onde tres estagiarias prestaram atendimento muita atencao proficionalismo educacao recordo nome isabela logo seguida dra isabela tambem examinou filho encaminhou exames medicacao sala medicacao enfermeiro parecia anjo tanta atencao dispensara acompanhou filho infelizmente nao recordo nome fim saimos totalmente satisfeitos zelo empenho toda equipe plantao neste dia parabens
UPA Centro-Sul,2017-12-03,5.0,"Estive na unidade no dia 14/01/2017 com meu filho que sentia muitas dores, cheguei às 09:50hs fui prontamente atendido desde a recepção,  passando pela triagem até chegar ao consultório, onde três estagiárias prestaram atendimento com muita atenção, proficionalismo e educação. Me recordo do nome da Isabela. Logo em seguida a Dra. Isabela também examinou meu filho e encaminhou para exames e medicação, na sala de medicação um enfermeiro que parecia um anjo de tanta atenção que dispensara, acompanhou meu filho, infelizmente não recordo o nome dele. Em fim, saímos às 15:05 hs totalmente satisfeitos pelo zelo e empenho de toda equipe que estava de plantão neste dia14/01/2017 (Parabéns)",unidade dia filho sentia muitas dores cheguei prontamente atendido desde recepcao passando triagem ate chegar consultorio onde tres estagiarias prestaram atendimento muita atencao proficionalismo educacao recordo nome isabela logo seguida dra isabela tambem examinou filho encaminhou exames medicacao sala medicacao enfermeiro parecia anjo tanta atencao dispensara acompanhou filho infelizmente nao recordo nome fim saimos totalmente satisfeitos zelo empenho toda equipe plantao neste dia parabens
UPA Centro-Sul,2023-12-02,5.0,"Tive a sorte de pegar a UPA bem vazia. Em apenas 2 horas passei pela triagem, fui atendida pela médica, fiz 2 exames, tive o diagnóstico fechado e fui medicada. Atendimento excelente, profissionais atenciosos.",sorte pegar upa bem vazia apenas horas passei triagem atendida medica fiz exames diagnostico fechado medicada atendimento excelente profissionais atenciosos
UPA Centro-Sul,2023-12-02,5.0,"Tive a sorte de pegar a UPA bem vazia. Em apenas 2 horas passei pela triagem, fui atendida pela médica, fiz 2 exames, tive o diagnóstico fechado e fui medicada. Atendimento excelente, profissionais atenciosos.",sorte pegar upa bem vazia apenas horas passei triagem atendida medica fiz exames diagnostico fechado medicada atendimento excelente profissionais atenciosos
UPA Centro-Sul,2022-12-02,5.0,"Esse lugar vai ficar pra sempre na minha memória. Acredito que Deus selecionou os melhores médicos, as melhores enfermeiras(os), enfim, os profissionais mais dedicados e humanos que eu já vi.
Dra. Esmeralda, tenho uma gratidão enorme por ter sido escolhida por Deus para iniciar os cuidados com minha mãe, na época com covid. Foi muito difícil o que passamos. Quero lhe agradecer publicamente. Deus abençoe a senhora.",lugar vai ficar pra sempre memoria acredito deus selecionou melhores medicos melhores enfermeirasos enfim profissionais dedicados humanos dra esmeralda gratidao enorme sido escolhida deus iniciar cuidados mae epoca covid dificil passamos quero agradecer publicamente deus abencoe senhora
UPA Centro-Sul,2022-12-02,5.0,"Esse lugar vai ficar pra sempre na minha memória. Acredito que Deus selecionou os melhores médicos, as melhores enfermeiras(os), enfim, os profissionais mais dedicados e humanos que eu já vi.
Dra. Esmeralda, tenho uma gratidão enorme por ter sido escolhida por Deus para iniciar os cuidados com minha mãe, na época com covid. Foi muito difícil o que passamos. Quero lhe agradecer publicamente. Deus abençoe a senhora.",lugar vai ficar pra sempre memoria acredito deus selecionou melhores medicos melhores enfermeirasos enfim profissionais dedicados humanos dra esmeralda gratidao enorme sido escolhida deus iniciar cuidados mae epoca covid dificil passamos quero agradecer publicamente deus abencoe senhora
